ProbeID	Chromosome	Start	End	Gene	TCGA-BRCA_Status	TCGA-LUSC_Status	Concordance
cg07915635	chr20	62563866	62563867	MIR1-1HG;MIR133A2	Hypomethylated	Hypomethylated	Concordant
cg17267710	chr20	62564025	62564026	MIR1-1HG;MIR133A2	Hypomethylated	Hypomethylated	Concordant
cg01349621	chr20	62568734	62568735	MIR1-1HG	Hypomethylated	Hypomethylated	Concordant
cg00938540	chr20	62568878	62568879	MIR1-1HG	Hypomethylated	Hypomethylated	Concordant
cg23364373	chr20	62570719	62570720	MIR1-1HG	Hypomethylated	Hypomethylated	Concordant
cg00465413	chr20	62656790	62656791	SLCO4A1	Hypomethylated	Hypomethylated	Concordant
cg13162609	chr20	62656851	62656852	SLCO4A1	Hypomethylated	Hypomethylated	Concordant
cg01485009	chr20	62680056	62680057	SLCO4A1	Hypomethylated	Hypomethylated	Concordant
cg10264692	chr20	62683475	62683476	SLCO4A1	Hypomethylated	Hypomethylated	Concordant
cg24365215	chr20	62683856	62683857	SLCO4A1	Hypomethylated	Hypomethylated	Concordant
cg04049240	chr20	62704025	62704026	NA	Hypomethylated	Hypomethylated	Concordant
cg21825397	chr20	62704187	62704188	NA	Hypomethylated	Hypomethylated	Concordant
cg03567830	chr20	62708519	62708520	NTSR1	Hypermethylated	Hypermethylated	Concordant
cg11877251	chr20	62708523	62708524	NTSR1	Hypermethylated	Hypermethylated	Concordant
cg00254133	chr20	62709190	62709191	NTSR1	Hypermethylated	Hypermethylated	Concordant
cg02216247	chr20	62710665	62710666	NTSR1	Hypomethylated	Hypomethylated	Concordant
cg09804711	chr20	62772204	62772205	NA	Hypomethylated	Hypomethylated	Concordant
cg13283635	chr20	62819301	62819302	COL9A3	Hypermethylated	Hypermethylated	Concordant
cg03059921	chr20	62820378	62820379	COL9A3	Hypomethylated	Hypomethylated	Concordant
cg21017077	chr20	62843830	62843831	TCFL5	Hypomethylated	Hypomethylated	Concordant
cg08576350	chr20	62877129	62877130	NA	Hypermethylated	Hypermethylated	Concordant
cg04038019	chr20	62877236	62877237	NA	Hypermethylated	Hypermethylated	Concordant
cg14621701	chr20	62877238	62877239	NA	Hypermethylated	Hypermethylated	Concordant
cg15815827	chr20	62915055	62915056	DIDO1	Hypermethylated	Hypermethylated	Concordant
cg01329151	chr20	62928404	62928405	DIDO1	Hypermethylated	Hypermethylated	Concordant
cg02461114	chr20	62929021	62929022	DIDO1;RP4-563E14.1	Hypermethylated	Hypermethylated	Concordant
cg00199007	chr20	62952558	62952559	SLC17A9	Hypermethylated	Hypermethylated	Concordant
cg16552454	chr20	62952572	62952573	SLC17A9	Hypermethylated	Hypermethylated	Concordant
cg04478428	chr20	62952720	62952721	SLC17A9	Hypermethylated	Hypermethylated	Concordant
cg01817521	chr20	62952756	62952757	SLC17A9	Hypermethylated	Hypermethylated	Concordant
cg26733301	chr20	62954572	62954573	SLC17A9	Hypermethylated	Hypermethylated	Concordant
cg24866407	chr20	62956791	62956792	SLC17A9	Hypermethylated	Hypomethylated	Discordant
cg07560932	chr20	62966650	62966651	SLC17A9	Hypomethylated	Hypomethylated	Concordant
cg10233904	chr20	62994012	62994013	NA	Hypomethylated	Hypomethylated	Concordant
cg12277278	chr20	63005415	63005416	NA	Hypermethylated	Hypermethylated	Concordant
cg06228507	chr20	63006008	63006009	BHLHE23	Hypermethylated	Hypermethylated	Concordant
cg01699217	chr20	63007136	63007137	BHLHE23	Hypermethylated	Hypermethylated	Concordant
cg14060496	chr20	63007166	63007167	BHLHE23	Hypermethylated	Hypermethylated	Concordant
cg26492446	chr20	63007222	63007223	BHLHE23	Hypermethylated	Hypermethylated	Concordant
cg27501878	chr20	63007236	63007237	BHLHE23	Hypermethylated	Hypermethylated	Concordant
cg18453174	chr20	63030759	63030760	RP11-305P22.9	Hypomethylated	Hypomethylated	Concordant
cg12680822	chr20	63035202	63035203	LINC00029;RP11-305P22.9	Hypomethylated	Hypomethylated	Concordant
cg04402891	chr20	63037117	63037118	LINC00029;LINC01056;RP11-305P22.9	Hypomethylated	Hypomethylated	Concordant
cg23518655	chr20	63042935	63042936	LINC01056;RP11-305P22.9	Hypomethylated	Hypomethylated	Concordant
cg00834755	chr20	63043323	63043324	LINC01056;RP11-305P22.9	Hypomethylated	Hypomethylated	Concordant
cg01879048	chr20	63043727	63043728	LINC01056;RP11-305P22.9	Hypomethylated	Hypomethylated	Concordant
cg25761955	chr20	63047770	63047771	LINC01056;RP11-305P22.9	Hypomethylated	Hypomethylated	Concordant
cg19924438	chr20	63058374	63058375	RP11-305P22.9	Hypomethylated	Hypomethylated	Concordant
cg01042841	chr20	63064246	63064247	RP11-305P22.9	Hypomethylated	Hypomethylated	Concordant
cg09675824	chr20	63064433	63064434	RP11-305P22.9	Hypomethylated	Hypomethylated	Concordant
cg04845185	chr20	63064868	63064869	RP11-305P22.9	Hypomethylated	Hypomethylated	Concordant
cg13811423	chr20	63066057	63066058	RP11-305P22.9	Hypermethylated	Hypomethylated	Discordant
cg16409261	chr20	63072383	63072384	RP11-305P22.9	Hypermethylated	Hypermethylated	Concordant
cg14355134	chr20	63072669	63072670	RP11-305P22.9	Hypermethylated	Hypermethylated	Concordant
cg14000125	chr20	63073390	63073391	RP11-305P22.9	Hypomethylated	Hypomethylated	Concordant
cg04407137	chr20	63081882	63081883	RP11-305P22.9	Hypomethylated	Hypomethylated	Concordant
cg16353508	chr20	63084388	63084389	RP11-305P22.9	Hypomethylated	Hypomethylated	Concordant
cg20652954	chr20	63084941	63084942	RP11-305P22.9	Hypomethylated	Hypomethylated	Concordant
cg14961750	chr20	63086426	63086427	NA	Hypomethylated	Hypomethylated	Concordant
cg02603518	chr20	63086587	63086588	NA	Hypomethylated	Hypomethylated	Concordant
cg04883260	chr20	63087589	63087590	NA	Hypomethylated	Hypomethylated	Concordant
cg04714232	chr20	63087702	63087703	NA	Hypomethylated	Hypomethylated	Concordant
cg07517040	chr20	63089661	63089662	NA	Hypomethylated	Hypomethylated	Concordant
cg25739882	chr20	63101256	63101257	HAR1A;HAR1B	Hypomethylated	Hypomethylated	Concordant
cg21312383	chr20	63106033	63106034	NA	Hypomethylated	Hypomethylated	Concordant
cg02078083	chr20	63122209	63122210	NA	Hypomethylated	Hypomethylated	Concordant
cg26347851	chr20	63123517	63123518	NA	Hypomethylated	Hypomethylated	Concordant
cg17375901	chr20	63123588	63123589	NA	Hypomethylated	Hypomethylated	Concordant
cg16473797	chr20	63123693	63123694	NA	Hypomethylated	Hypomethylated	Concordant
cg25440497	chr20	63126496	63126497	NA	Hypomethylated	Hypomethylated	Concordant
cg06187750	chr20	63127107	63127108	NA	Hypomethylated	Hypomethylated	Concordant
cg07241457	chr20	63156434	63156435	NA	Hypomethylated	Hypomethylated	Concordant
cg25321885	chr20	63156809	63156810	NA	Hypomethylated	Hypomethylated	Concordant
cg00671600	chr20	63161091	63161092	NA	Hypomethylated	Hypomethylated	Concordant
cg05378861	chr20	63171713	63171714	RP5-963E22.4	Hypomethylated	Hypomethylated	Concordant
cg27344859	chr20	63176961	63176962	RP5-963E22.4	Hypermethylated	Hypermethylated	Concordant
cg02650317	chr20	63177536	63177537	MIR124-3;RP5-963E22.4	Hypermethylated	Hypermethylated	Concordant
cg02065637	chr20	63177683	63177684	MIR124-3;RP5-963E22.4	Hypermethylated	Hypermethylated	Concordant
cg04927004	chr20	63177996	63177997	MIR124-3;RP5-963E22.4	Hypermethylated	Hypermethylated	Concordant
cg15699267	chr20	63178205	63178206	MIR124-3;RP5-963E22.4	Hypermethylated	Hypermethylated	Concordant
cg20277905	chr20	63178364	63178365	MIR124-3;RP5-963E22.4	Hypermethylated	Hypermethylated	Concordant
cg19267861	chr20	63178372	63178373	MIR124-3;RP5-963E22.4	Hypermethylated	Hypermethylated	Concordant
cg00895528	chr20	63235997	63235998	BIRC7	Hypomethylated	Hypomethylated	Concordant
cg20738665	chr20	63242897	63242898	NKAIN4	Hypomethylated	Hypomethylated	Concordant
cg08878177	chr20	63244894	63244895	NKAIN4	Hypomethylated	Hypomethylated	Concordant
cg19610126	chr20	63244943	63244944	NKAIN4	Hypomethylated	Hypomethylated	Concordant
cg10436333	chr20	63252504	63252505	FLJ16779;NKAIN4	Hypomethylated	Hypomethylated	Concordant
cg21999591	chr20	63266973	63266974	NKAIN4	Hypomethylated	Hypomethylated	Concordant
cg09966455	chr20	63298913	63298914	COL20A1	Hypomethylated	Hypomethylated	Concordant
cg15380358	chr20	63306385	63306386	COL20A1	Hypomethylated	Hypomethylated	Concordant
cg21391133	chr20	63308325	63308326	COL20A1	Hypomethylated	Hypomethylated	Concordant
cg26334166	chr20	63319488	63319489	COL20A1	Hypomethylated	Hypomethylated	Concordant
cg12131279	chr20	63320087	63320088	COL20A1	Hypomethylated	Hypomethylated	Concordant
cg00545918	chr20	63320131	63320132	COL20A1	Hypomethylated	Hypomethylated	Concordant
cg13308187	chr20	63322449	63322450	COL20A1	Hypomethylated	Hypomethylated	Concordant
cg22602592	chr20	63325327	63325328	COL20A1	Hypomethylated	Hypomethylated	Concordant
cg09889165	chr20	63341734	63341735	NA	Hypomethylated	Hypomethylated	Concordant
cg15627277	chr20	63342589	63342590	NA	Hypomethylated	Hypomethylated	Concordant
cg14801669	chr20	63342751	63342752	NA	Hypomethylated	Hypomethylated	Concordant
cg17550009	chr20	63342813	63342814	NA	Hypomethylated	Hypomethylated	Concordant
cg00457195	chr20	63347920	63347921	CHRNA4	Hypomethylated	Hypomethylated	Concordant
cg10202461	chr20	63348081	63348082	CHRNA4	Hypomethylated	Hypomethylated	Concordant
cg24128806	chr20	63371561	63371562	CHRNA4	Hypomethylated	Hypomethylated	Concordant
cg11813064	chr20	63371680	63371681	CHRNA4	Hypomethylated	Hypomethylated	Concordant
cg15667931	chr20	63373349	63373350	CHRNA4	Hypomethylated	Hypomethylated	Concordant
cg05057932	chr20	63375484	63375485	CHRNA4	Hypomethylated	Hypomethylated	Concordant
cg04999999	chr20	63398005	63398006	NA	Hypomethylated	Hypomethylated	Concordant
cg01279413	chr20	63399141	63399142	NA	Hypomethylated	Hypomethylated	Concordant
cg06338376	chr20	63400386	63400387	KCNQ2	Hypomethylated	Hypomethylated	Concordant
cg08038219	chr20	63400571	63400572	KCNQ2	Hypomethylated	Hypomethylated	Concordant
cg25694480	chr20	63401528	63401529	KCNQ2	Hypomethylated	Hypomethylated	Concordant
cg02778678	chr20	63406150	63406151	KCNQ2	Hypomethylated	Hypomethylated	Concordant
cg03408077	chr20	63406231	63406232	KCNQ2	Hypomethylated	Hypomethylated	Concordant
cg14245619	chr20	63406365	63406366	KCNQ2	Hypomethylated	Hypomethylated	Concordant
cg05165559	chr20	63406405	63406406	KCNQ2	Hypomethylated	Hypomethylated	Concordant
cg27218892	chr20	63406758	63406759	KCNQ2	Hypomethylated	Hypomethylated	Concordant
cg02311496	chr20	63407307	63407308	KCNQ2	Hypomethylated	Hypomethylated	Concordant
cg16822191	chr20	63415034	63415035	KCNQ2	Hypomethylated	Hypomethylated	Concordant
cg09117405	chr20	63415686	63415687	KCNQ2	Hypomethylated	Hypomethylated	Concordant
cg04649215	chr20	63417516	63417517	KCNQ2	Hypomethylated	Hypomethylated	Concordant
cg01997269	chr20	63419149	63419150	KCNQ2	Hypomethylated	Hypomethylated	Concordant
cg25356393	chr20	63420803	63420804	KCNQ2;RP11-358D14.3	Hypomethylated	Hypomethylated	Concordant
cg09258315	chr20	63421802	63421803	KCNQ2;RP11-358D14.3	Hypomethylated	Hypomethylated	Concordant
cg22368204	chr20	63423899	63423900	KCNQ2;RP11-358D14.3	Hypomethylated	Hypomethylated	Concordant
cg21183165	chr20	63424868	63424869	KCNQ2	Hypomethylated	Hypomethylated	Concordant
cg01145137	chr20	63426161	63426162	KCNQ2	Hypomethylated	Hypomethylated	Concordant
cg18438187	chr20	63428039	63428040	KCNQ2	Hypomethylated	Hypomethylated	Concordant
cg27625886	chr20	63429090	63429091	KCNQ2	Hypomethylated	Hypomethylated	Concordant
cg12940522	chr20	63441800	63441801	KCNQ2	Hypomethylated	Hypomethylated	Concordant
cg05220534	chr20	63444034	63444035	KCNQ2	Hypomethylated	Hypomethylated	Concordant
cg03008387	chr20	63457799	63457800	KCNQ2	Hypomethylated	Hypomethylated	Concordant
cg16162122	chr20	63458917	63458918	KCNQ2	Hypomethylated	Hypomethylated	Concordant
cg04605816	chr20	63461090	63461091	KCNQ2	Hypomethylated	Hypomethylated	Concordant
cg17503085	chr20	63464193	63464194	KCNQ2	Hypomethylated	Hypomethylated	Concordant
cg13782274	chr20	63466328	63466329	KCNQ2	Hypomethylated	Hypomethylated	Concordant
cg16763728	chr20	63467886	63467887	KCNQ2	Hypomethylated	Hypomethylated	Concordant
cg00377953	chr20	63470178	63470179	KCNQ2	Hypomethylated	Hypomethylated	Concordant
cg22552139	chr20	63485192	63485193	NA	Hypomethylated	Hypomethylated	Concordant
cg18554868	chr20	63486184	63486185	NA	Hypomethylated	Hypomethylated	Concordant
cg26186239	chr20	63488139	63488140	EEF1A2	Hypermethylated	Hypermethylated	Concordant
cg03940047	chr20	63488764	63488765	EEF1A2	Hypermethylated	Hypermethylated	Concordant
cg00852921	chr20	63489191	63489192	EEF1A2	Hypermethylated	Hypermethylated	Concordant
cg23342691	chr20	63534368	63534369	PTK6	Hypermethylated	Hypomethylated	Discordant
cg13520525	chr20	63537110	63537111	PTK6	Hypomethylated	Hypomethylated	Concordant
cg21484834	chr20	63537226	63537227	PTK6	Hypomethylated	Hypomethylated	Concordant
cg21578195	chr20	63537374	63537375	PTK6	Hypomethylated	Hypomethylated	Concordant
cg12983285	chr20	63537441	63537442	PTK6	Hypomethylated	Hypomethylated	Concordant
cg04626878	chr20	63537456	63537457	PTK6	Hypomethylated	Hypomethylated	Concordant
cg17474524	chr20	63537478	63537479	PTK6	Hypomethylated	Hypomethylated	Concordant
cg14010720	chr20	63537525	63537526	PTK6	Hypomethylated	Hypomethylated	Concordant
cg04406863	chr20	63545998	63545999	SRMS	Hypomethylated	Hypomethylated	Concordant
cg06363034	chr20	63594035	63594036	GMEB2	Hypermethylated	Hypomethylated	Discordant
cg14408738	chr20	63637410	63637411	NA	Hypermethylated	Hypomethylated	Discordant
cg01176363	chr20	63738092	63738093	LIME1;RP4-583P15.14;RP4-583P15.15	Hypermethylated	Hypermethylated	Concordant
cg21849932	chr20	63738109	63738110	LIME1;RP4-583P15.14;RP4-583P15.15	Hypermethylated	Hypermethylated	Concordant
cg05643964	chr20	63738151	63738152	LIME1;RP4-583P15.14;RP4-583P15.15	Hypermethylated	Hypermethylated	Concordant
cg22961457	chr20	63738957	63738958	LIME1;RP4-583P15.14;RP4-583P15.15;SLC2A4RG	Hypermethylated	Hypermethylated	Concordant
cg00365945	chr20	63745703	63745704	RP4-583P15.10;ZBTB46	Hypermethylated	Hypomethylated	Discordant
cg18369516	chr20	63775368	63775369	ZBTB46	Hypermethylated	Hypermethylated	Concordant
cg02231404	chr20	64048282	64048283	SOX18;ZNF512B	Hypermethylated	Hypermethylated	Concordant
cg22138735	chr20	64048360	64048361	SOX18;TCEA2;ZNF512B	Hypermethylated	Hypermethylated	Concordant
cg10759927	chr20	64056616	64056617	RP13-152O15.5;TCEA2	Hypermethylated	Hypermethylated	Concordant
cg15004136	chr20	64056633	64056634	RP13-152O15.5;TCEA2	Hypermethylated	Hypermethylated	Concordant
cg19266578	chr20	64080376	64080377	OPRL1;RGS19	Hypermethylated	Hypermethylated	Concordant
cg03779097	chr20	64095690	64095691	OPRL1	Hypomethylated	Hypomethylated	Concordant
cg15824741	chr20	64099410	64099411	OPRL1	Hypomethylated	Hypomethylated	Concordant
cg22681279	chr20	64106194	64106195	NPBWR2	Hypomethylated	Hypomethylated	Concordant
cg04137594	chr20	64106613	64106614	NPBWR2	Hypomethylated	Hypomethylated	Concordant
cg06255227	chr20	64106772	64106773	NPBWR2	Hypomethylated	Hypomethylated	Concordant
cg25086828	chr20	64113443	64113444	NA	Hypomethylated	Hypomethylated	Concordant
cg21406518	chr20	64163445	64163446	MYT1	Hypomethylated	Hypomethylated	Concordant
cg15698171	chr20	64164111	64164112	MYT1	Hypomethylated	Hypomethylated	Concordant
cg21367256	chr20	64164305	64164306	MYT1	Hypomethylated	Hypomethylated	Concordant
cg12828073	chr20	64164335	64164336	MYT1	Hypomethylated	Hypomethylated	Concordant
cg10071275	chr20	64164477	64164478	MYT1	Hypomethylated	Hypomethylated	Concordant
cg06235575	chr20	64164485	64164486	MYT1	Hypomethylated	Hypomethylated	Concordant
cg02866152	chr20	64164493	64164494	MYT1	Hypomethylated	Hypomethylated	Concordant
cg25457884	chr20	64164783	64164784	MYT1	Hypomethylated	Hypomethylated	Concordant
cg01555764	chr20	64164825	64164826	MYT1	Hypomethylated	Hypomethylated	Concordant
cg07434253	chr20	64177953	64177954	MYT1	Hypomethylated	Hypomethylated	Concordant
cg17987827	chr20	64182521	64182522	MYT1	Hypomethylated	Hypomethylated	Concordant
cg00694726	chr20	64186245	64186246	MYT1	Hypomethylated	Hypomethylated	Concordant
cg24059033	chr21	10521122	10521123	AL078471.5;TPTE	Hypermethylated	Hypermethylated	Concordant
cg11429658	chr21	14274314	14274315	ABCC13	Hypomethylated	Hypermethylated	Discordant
cg12743978	chr21	18244828	18244829	CHODL	Hypermethylated	Hypermethylated	Concordant
cg21350575	chr21	18245122	18245123	CHODL	Hypermethylated	Hypermethylated	Concordant
cg17040471	chr21	18245771	18245772	CHODL	Hypermethylated	Hypermethylated	Concordant
cg18492126	chr21	20997484	20997485	NCAM2	Hypermethylated	Hypermethylated	Concordant
cg18128969	chr21	20997590	20997591	NCAM2	Hypermethylated	Hypermethylated	Concordant
cg19556343	chr21	20997728	20997729	NCAM2	Hypermethylated	Hypermethylated	Concordant
cg05198244	chr21	25360604	25360605	RPL13AP7	Hypomethylated	Hypomethylated	Concordant
cg24943066	chr21	25636830	25636831	NA	Hypomethylated	Hypomethylated	Concordant
cg08866780	chr21	26171205	26171206	AP000230.1;AP001439.2;APP	Hypomethylated	Hypermethylated	Discordant
cg21282630	chr21	26572806	26572807	CYYR1	Hypermethylated	Hypermethylated	Concordant
cg19678828	chr21	26573094	26573095	CYYR1	Hypermethylated	Hypermethylated	Concordant
cg02800810	chr21	26967820	26967821	ADAMTS5	Hypermethylated	Hypermethylated	Concordant
cg02462195	chr21	26967985	26967986	ADAMTS5	Hypermethylated	Hypermethylated	Concordant
cg02460794	chr21	28019452	28019453	LINC00314	Hypomethylated	Hypomethylated	Concordant
cg08379637	chr21	29939069	29939070	GRIK1	Hypermethylated	Hypermethylated	Concordant
cg10626682	chr21	30289413	30289414	KRTAP25-1	Hypomethylated	Hypomethylated	Concordant
cg18594551	chr21	30348517	30348518	KRTAP13-2;KRTAP23-1	Hypomethylated	Hypomethylated	Concordant
cg22841856	chr21	30371647	30371648	KRTAP13-2	Hypomethylated	Hypomethylated	Concordant
cg12667511	chr21	30372219	30372220	KRTAP13-2	Hypomethylated	Hypomethylated	Concordant
cg16431978	chr21	30425614	30425615	KRTAP13-2;KRTAP13-3	Hypomethylated	Hypomethylated	Concordant
cg06468780	chr21	30425918	30425919	KRTAP13-2;KRTAP13-3	Hypomethylated	Hypomethylated	Concordant
cg14062083	chr21	30430511	30430512	KRTAP13-4	Hypomethylated	Hypomethylated	Concordant
cg16812893	chr21	30440757	30440758	KRTAP15-1	Hypomethylated	Hypomethylated	Concordant
cg07374637	chr21	30503130	30503131	KRTAP19-5	Hypomethylated	Hypomethylated	Concordant
cg18593945	chr21	30642912	30642913	KRTAP20-3	Hypomethylated	Hypomethylated	Concordant
cg12346967	chr21	30813013	30813014	KRTAP8-1	Hypomethylated	Hypomethylated	Concordant
cg24423088	chr21	30813047	30813048	KRTAP8-1	Hypomethylated	Hypomethylated	Concordant
cg17367472	chr21	30881842	30881843	KRTAP11-1	Hypomethylated	Hypomethylated	Concordant
cg15636421	chr21	31870182	31870183	NA	Hypomethylated	Hypomethylated	Concordant
cg13043815	chr21	32495241	32495242	EVA1C	Hypomethylated	Hypomethylated	Concordant
cg03741824	chr21	32978099	32978100	AP000282.2	Hypomethylated	Hypomethylated	Concordant
cg11912202	chr21	32978567	32978568	AP000282.2	Hypomethylated	Hypomethylated	Concordant
cg04847841	chr21	32978840	32978841	AP000282.2	Hypomethylated	Hypomethylated	Concordant
cg06212263	chr21	33020543	33020544	AP000282.2	Hypermethylated	Hypermethylated	Concordant
cg10829693	chr21	33023913	33023914	AP000282.2	Hypermethylated	Hypermethylated	Concordant
cg13524919	chr21	33024198	33024199	AP000282.2	Hypermethylated	Hypermethylated	Concordant
cg22593533	chr21	33025346	33025347	AP000282.2;OLIG2	Hypermethylated	Hypermethylated	Concordant
cg10217445	chr21	33025476	33025477	AP000282.2;OLIG2	Hypermethylated	Hypermethylated	Concordant
cg27254482	chr21	33025777	33025778	AP000282.2;OLIG2	Hypermethylated	Hypermethylated	Concordant
cg08870743	chr21	33025891	33025892	AP000282.2;OLIG2	Hypermethylated	Hypermethylated	Concordant
cg23253569	chr21	33025914	33025915	AP000282.2;OLIG2	Hypermethylated	Hypermethylated	Concordant
cg27357571	chr21	33025918	33025919	AP000282.2;OLIG2	Hypermethylated	Hypermethylated	Concordant
cg09793121	chr21	33025955	33025956	AP000282.2;OLIG2	Hypermethylated	Hypermethylated	Concordant
cg22869726	chr21	33025957	33025958	AP000282.2;OLIG2	Hypermethylated	Hypermethylated	Concordant
